customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
CUST-000000,Female,1,Yes,Yes,1,No,No phone service,DSL,Month-to-month,Yes,Digital wallet,74.00,47.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-001000,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,1360.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-001001,Male,1,No,Yes,24,No,No phone service,No,Two year,No,Mailed check,32.25,518.50,No,The service works well but the price feels high; no major issues this month
CUST-001002,Female,0,Yes,No,31,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,1462.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001003,Male,0,Yes,No,38,Yes,No,Fiber optic,One year,No,Digital wallet,107.75,3047.50,No,The connection is stable and billing is clear; new payment option is convenient
CUST-001004,Female,0,No,No,45,Yes,Yes,No,Two year,Yes,Electronic check,37.00,967.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001005,Male,0,Yes,Yes,52,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,2446.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001006,Female,0,Yes,Yes,59,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,4725.00,No,The service works well but the price feels high; no major issues this month
CUST-001007,Male,0,No,No,66,Yes,No,No,Two year,No,Credit card (automatic),30.75,1426.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001008,Female,1,Yes,No,1,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,47.00,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-001009,Male,1,Yes,No,8,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,642.50,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-001010,Female,0,No,Yes,15,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,327.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001011,Male,0,Yes,Yes,22,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1041.50,No,The service works well but the price feels high; no major issues this month
CUST-001012,Female,0,Yes,No,29,No,No phone service,Fiber optic,One year,Yes,Electronic check,111.50,2320.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001013,Male,0,No,No,36,Yes,Yes,No,Two year,No,Mailed check,39.25,776.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001014,Female,0,Yes,No,43,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2026.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001015,Male,0,Yes,Yes,50,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4007.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001016,Female,1,No,Yes,57,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1225.50,No,The service works well but the price feels high; no major issues this month
CUST-001017,Male,1,Yes,No,64,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,3010.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-001018,Female,0,Yes,No,71,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,5685.00,No,The connection is stable and billing is clear; no major issues this month
CUST-001019,Male,0,No,No,6,Yes,No,No,Two year,No,Credit card (automatic),30.75,136.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001020,Female,0,Yes,Yes,13,Yes,Yes,DSL,Month-to-month,Yes,Digital wallet,81.00,611.00,No,Support was responsive and the package feels fair; new payment option is convenient
CUST-001021,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,1602.50,No,The service works well but the price feels high; no major issues this month
CUST-001022,Female,0,No,No,27,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,585.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001023,Male,0,Yes,No,34,No,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),76.25,1605.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001024,Female,1,Yes,No,41,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,3280.00,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-001025,Male,1,No,Yes,48,Yes,Yes,No,Two year,No,Mailed check,39.25,1034.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001026,Female,0,Yes,Yes,55,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2590.00,No,The service works well but the price feels high; no major issues this month
CUST-001027,Male,0,Yes,No,62,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4967.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001028,Female,0,No,No,69,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1483.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001029,Male,0,Yes,No,4,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,190.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001030,Female,0,Yes,Yes,11,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,885.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-001031,Male,0,No,Yes,18,Yes,No,No,Two year,No,Credit card (automatic),30.75,394.50,No,The service works well but the price feels high; no major issues this month
CUST-001032,Female,1,Yes,No,25,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1175.00,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-001033,Male,1,Yes,No,32,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,2562.50,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-001034,Female,0,No,No,39,No,No phone service,No,Two year,Yes,Bank transfer (automatic),30.00,843.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001035,Male,0,Yes,Yes,46,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2169.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001036,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,4240.00,No,The service works well but the price feels high; no major issues this month
CUST-001037,Male,0,No,No,60,Yes,Yes,No,Two year,No,Digital wallet,39.25,1292.50,No,Setup was easy and the app is straightforward; new payment option is convenient
CUST-001038,Female,0,Yes,No,67,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,3154.00,No,The connection is stable and billing is clear; no major issues this month
CUST-001039,Male,0,Yes,No,2,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,167.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001040,Female,1,No,Yes,9,Yes,Yes,No,Two year,Yes,Electronic check,37.00,193.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001041,Male,1,Yes,Yes,16,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,754.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-001042,Female,0,Yes,No,23,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,1845.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001043,Male,0,No,No,30,Yes,No,No,Two year,No,Credit card (automatic),30.75,652.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001044,Female,0,Yes,No,37,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1739.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001045,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,One year,No,Mailed check,109.25,3522.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001046,Female,0,No,Yes,51,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1101.50,No,The service works well but the price feels high; no major issues this month
CUST-001047,Male,0,Yes,No,58,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2733.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001048,Female,1,Yes,No,65,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,5200.00,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-001049,Male,1,No,No,72,Yes,Yes,No,Two year,No,Mailed check,39.25,1550.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001050,Female,0,Yes,Yes,7,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,334.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-001051,Male,0,Yes,Yes,14,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,1127.50,No,The service works well but the price feels high; no major issues this month
CUST-001052,Female,0,No,No,21,Yes,Yes,No,Two year,Yes,Electronic check,37.00,451.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001053,Male,0,Yes,No,28,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1318.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001054,Female,0,Yes,No,35,Yes,No,Fiber optic,One year,Yes,Digital wallet,110.00,2805.00,No,I would keep the plan if the monthly fee was lower; new payment option is convenient
CUST-001055,Male,0,No,Yes,42,Yes,No,No,Two year,No,Credit card (automatic),30.75,910.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001056,Female,1,Yes,Yes,49,No,No phone service,DSL,Month-to-month,Yes,Electronic check,74.00,2303.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-001057,Male,1,Yes,No,56,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,4482.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-001058,Female,0,No,No,63,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1359.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001059,Male,0,Yes,No,70,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,3297.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001060,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,400.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-001061,Male,0,No,Yes,12,Yes,Yes,No,Two year,No,Mailed check,39.25,260.50,No,The service works well but the price feels high; no major issues this month
CUST-001062,Female,0,Yes,No,19,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,898.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001063,Male,0,Yes,No,26,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,2087.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001064,Female,1,No,No,33,Yes,Yes,No,Two year,Yes,Electronic check,37.00,709.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001065,Male,1,Yes,Yes,40,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1882.50,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-001066,Female,0,Yes,Yes,47,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,3765.00,No,The service works well but the price feels high; no major issues this month
CUST-001067,Male,0,No,No,54,No,No phone service,No,Two year,No,Credit card (automatic),32.25,1168.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001068,Female,0,Yes,No,61,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,2867.00,No,The connection is stable and billing is clear; no major issues this month
CUST-001069,Male,0,Yes,No,68,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,5442.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001070,Female,0,No,Yes,3,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,69.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001071,Male,0,Yes,Yes,10,Yes,No,DSL,Month-to-month,Yes,Digital wallet,74.75,477.50,No,The service works well but the price feels high; new payment option is convenient
CUST-001072,Female,1,Yes,No,17,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,1360.00,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-001073,Male,1,No,No,24,Yes,Yes,No,Two year,No,Mailed check,39.25,518.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001074,Female,0,Yes,No,31,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,1462.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001075,Male,0,Yes,Yes,38,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,3047.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001076,Female,0,No,Yes,45,Yes,Yes,No,Two year,Yes,Electronic check,37.00,967.50,No,The service works well but the price feels high; no major issues this month
CUST-001077,Male,0,Yes,No,52,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,2446.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001078,Female,0,Yes,No,59,No,No phone service,Fiber optic,One year,Yes,Bank transfer (automatic),111.50,4725.00,No,The connection is stable and billing is clear; no major issues this month
CUST-001079,Male,0,No,No,66,Yes,No,No,Two year,No,Credit card (automatic),30.75,1426.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001080,Female,1,Yes,Yes,1,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,47.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-001081,Male,1,Yes,Yes,8,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,642.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-001082,Female,0,No,No,15,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,327.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-001083,Male,0,Yes,No,22,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1041.50,No,The connection is stable and billing is clear; no major issues this month
CUST-001084,Female,0,Yes,No,29,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,2320.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-001085,Male,0,No,Yes,36,Yes,Yes,No,Two year,No,Mailed check,39.25,776.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-001086,Female,0,Yes,Yes,43,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2026.00,No,The service works well but the price feels high; no major issues this month
